ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Event,Medal
83779,Fabian Kabwe Muyaba,M,21.0,178.0,68.0,Zimbabwe,ZIM,1992 Summer,1992,Barcelona,Athletics Men's 100 metres,0
83780,Irene P. M. Muyanga,F,20.0,162.0,55.0,Uganda,UGA,1964 Summer,1964,Tokyo,Athletics Women's 100 metres,0
83780,Irene P. M. Muyanga,F,20.0,162.0,55.0,Uganda,UGA,1964 Summer,1964,Tokyo,Athletics Women's 200 metres,0
83788,Lna Mze,F,19.0,182.0,75.0,Latvia,LAT,2012 Summer,2012,London,Athletics Women's Javelin Throw,0
83790,Ji Muk,M,24.0,181.0,77.0,Czech Republic,CZE,2000 Summer,2000,Sydney,Athletics Men's 400 metres Hurdles,0
83790,Ji Muk,M,27.0,181.0,77.0,Czech Republic,CZE,2004 Summer,2004,Athina,Athletics Men's 400 metres Hurdles,0
83796,Roman Stanisaw Muzyk,M,22.0,187.0,83.0,Poland,POL,1960 Summer,1960,Roma,Athletics Men's 110 metres Hurdles,0
83800,"Robert Stanley ""Rob"" Muzzio",M,28.0,188.0,91.0,United States,USA,1992 Summer,1992,Barcelona,Athletics Men's Decathlon,0
83804,Esther Mvondo,F,25.0,157.0,55.0,Cameroon,CMR,2000 Summer,2000,Sydney,Athletics Women's 4 x 100 metres Relay,0
83805,Gabriel Mvumvure,M,28.0,170.0,70.0,Zimbabwe,ZIM,2016 Summer,2016,Rio de Janeiro,Athletics Men's 100 metres,0
83806,Jean-Pierre Mvuyekure,M,27.0,158.0,54.0,Rwanda,RWA,2012 Summer,2012,London,Athletics Men's Marathon,0
83811,Wilfred Mwalawanda Ngwenya,M,27.0,175.0,78.0,Malawi,MAW,1972 Summer,1972,Munich,Athletics Men's Decathlon,0
83820,Obedi Mwanga,M,31.0,168.0,56.0,Tanzania,TAN,1972 Summer,1972,Munich,Athletics Men's 4 x 100 metres Relay,0
83820,Obedi Mwanga,M,31.0,168.0,56.0,Tanzania,TAN,1972 Summer,1972,Munich,Athletics Men's 4 x 400 metres Relay,0
83826,Mwinga Mwanjala (-Sote),F,20.0,154.0,54.0,Tanzania,TAN,1980 Summer,1980,Moskva,Athletics Women's 800 metres,0
83826,Mwinga Mwanjala (-Sote),F,20.0,154.0,54.0,Tanzania,TAN,1980 Summer,1980,Moskva,"Athletics Women's 1,500 metres",0
83826,Mwinga Mwanjala (-Sote),F,24.0,154.0,54.0,Tanzania,TAN,1984 Summer,1984,Los Angeles,"Athletics Women's 3,000 metres",0
83833,John Mwathiwa,M,21.0,171.0,60.0,Malawi,MAW,1988 Summer,1988,Seoul,Athletics Men's Marathon,0
83833,John Mwathiwa,M,25.0,171.0,60.0,Malawi,MAW,1992 Summer,1992,Barcelona,"Athletics Men's 10,000 metres",0
83833,John Mwathiwa,M,29.0,171.0,60.0,Malawi,MAW,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
83834,Agripa Mwausegha,M,28.0,174.0,66.0,Malawi,MAW,1984 Summer,1984,Los Angeles,Athletics Men's 400 metres,0
83835,John M. Mwebi,M,22.0,170.0,63.0,Kenya,KEN,1972 Summer,1972,Munich,Athletics Men's 100 metres,0
83837,Kaitinano Mwemweata,F,20.0,165.0,65.0,Kiribati,KIR,2004 Summer,2004,Athina,Athletics Women's 100 metres,0
83839,Samwel Mwera Chegere,M,25.0,178.0,65.0,Tanzania,TAN,2004 Summer,2004,Athina,Athletics Men's 800 metres,0
83839,Samwel Mwera Chegere,M,29.0,178.0,65.0,Tanzania,TAN,2008 Summer,2008,Beijing,Athletics Men's 800 metres,0
83840,Boniface Ontuga Mweresa,M,18.0,170.0,70.0,Kenya,KEN,2012 Summer,2012,London,Athletics Men's 4 x 400 metres Relay,0
83847,Viktor Nikolayevich Myasnikov,M,23.0,186.0,82.0,Soviet Union,URS,1972 Summer,1972,Munich,Athletics Men's 110 metres Hurdles,0
83847,Viktor Nikolayevich Myasnikov,M,27.0,186.0,82.0,Soviet Union,URS,1976 Summer,1976,Montreal,Athletics Men's 110 metres Hurdles,0
83848,Alwyn Abraham Myburgh,M,19.0,188.0,71.0,South Africa,RSA,2000 Summer,2000,Sydney,Athletics Men's 400 metres Hurdles,0
83848,Alwyn Abraham Myburgh,M,19.0,188.0,71.0,South Africa,RSA,2000 Summer,2000,Sydney,Athletics Men's 4 x 400 metres Relay,0
83848,Alwyn Abraham Myburgh,M,23.0,188.0,71.0,South Africa,RSA,2004 Summer,2004,Athina,Athletics Men's 400 metres Hurdles,0
83848,Alwyn Abraham Myburgh,M,27.0,188.0,71.0,South Africa,RSA,2008 Summer,2008,Beijing,Athletics Men's 400 metres Hurdles,0
83848,Alwyn Abraham Myburgh,M,27.0,188.0,71.0,South Africa,RSA,2008 Summer,2008,Beijing,Athletics Men's 4 x 400 metres Relay,0
83861,"Sandra ""Sandy"" Myers Brown",F,27.0,168.0,58.0,Spain,ESP,1988 Summer,1988,Seoul,Athletics Women's 100 metres,0
83861,"Sandra ""Sandy"" Myers Brown",F,35.0,168.0,58.0,Spain,ESP,1996 Summer,1996,Atlanta,Athletics Women's 200 metres,0
83861,"Sandra ""Sandy"" Myers Brown",F,35.0,168.0,58.0,Spain,ESP,1996 Summer,1996,Atlanta,Athletics Women's 400 metres,0
83865,Carl Andrew Myerscough,M,32.0,208.0,160.0,Great Britain,GBR,2012 Summer,2012,London,Athletics Men's Shot Put,0
83875,Myint Kan,M,26.0,160.0,48.0,Myanmar,MYA,1992 Summer,1992,Barcelona,Athletics Men's Marathon,0
83877,Myint Swe Li,F,23.0,168.0,55.0,Myanmar,MYA,2016 Summer,2016,Rio de Janeiro,Athletics Women's 800 metres,0
83878,Myitung Naw,M,22.0,163.0,55.0,Myanmar,MYA,1956 Summer,1956,Melbourne,"Athletics Men's 10,000 metres",0
83878,Myitung Naw,M,22.0,163.0,55.0,Myanmar,MYA,1956 Summer,1956,Melbourne,Athletics Men's Marathon,0
83878,Myitung Naw,M,26.0,163.0,55.0,Myanmar,MYA,1960 Summer,1960,Roma,Athletics Men's Marathon,0
83879,Volodymyr Oleksiyovych Mykhailenko,M,27.0,190.0,79.0,Ukraine,UKR,2000 Summer,2000,Sydney,Athletics Men's Decathlon,0
83884,Iryna Stanislavivna Mykhalchenko,F,28.0,179.0,60.0,Ukraine,UKR,2000 Summer,2000,Sydney,Athletics Women's High Jump,0
83884,Iryna Stanislavivna Mykhalchenko,F,32.0,179.0,60.0,Ukraine,UKR,2004 Summer,2004,Athina,Athletics Women's High Jump,0
83885,Larysa Mykhalchenko,F,25.0,181.0,93.0,Soviet Union,URS,1988 Summer,1988,Seoul,Athletics Women's Discus Throw,0
83889,Kirsi Pauliina Mykknen,F,26.0,170.0,54.0,Finland,FIN,2004 Summer,2004,Athina,Athletics Women's 400 metres,0
83891,Povilas Mykolaitis,M,29.0,187.0,81.0,Lithuania,LTU,2012 Summer,2012,London,Athletics Men's Long Jump,0
83892,Leonid Oleksiyovych Mykytenko,M,24.0,174.0,65.0,Soviet Union,URS,1968 Summer,1968,Mexico City,"Athletics Men's 5,000 metres",0
83892,Leonid Oleksiyovych Mykytenko,M,24.0,174.0,65.0,Soviet Union,URS,1968 Summer,1968,Mexico City,"Athletics Men's 10,000 metres",0
83897,John Myles-Mills,M,22.0,180.0,68.0,Ghana,GHA,1988 Summer,1988,Seoul,Athletics Men's 100 metres,0
83897,John Myles-Mills,M,22.0,180.0,68.0,Ghana,GHA,1988 Summer,1988,Seoul,Athletics Men's 200 metres,0
83897,John Myles-Mills,M,22.0,180.0,68.0,Ghana,GHA,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
83897,John Myles-Mills,M,26.0,180.0,68.0,Ghana,GHA,1992 Summer,1992,Barcelona,Athletics Men's 100 metres,0
83897,John Myles-Mills,M,26.0,180.0,68.0,Ghana,GHA,1992 Summer,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,0
83898,"Leonard ""Leo"" Myles-Mills",M,27.0,175.0,70.0,Ghana,GHA,2000 Summer,2000,Sydney,Athletics Men's 100 metres,0
83898,"Leonard ""Leo"" Myles-Mills",M,27.0,175.0,70.0,Ghana,GHA,2000 Summer,2000,Sydney,Athletics Men's 4 x 100 metres Relay,0
83898,"Leonard ""Leo"" Myles-Mills",M,30.0,175.0,70.0,Ghana,GHA,2004 Summer,2004,Athina,Athletics Men's 100 metres,0
83898,"Leonard ""Leo"" Myles-Mills",M,30.0,175.0,70.0,Ghana,GHA,2004 Summer,2004,Athina,Athletics Men's 4 x 100 metres Relay,0
83925,"Lawrence Ellwyne ""Larry"" Myricks",M,20.0,186.0,82.0,United States,USA,1976 Summer,1976,Montreal,Athletics Men's Long Jump,0
83925,"Lawrence Ellwyne ""Larry"" Myricks",M,28.0,186.0,82.0,United States,USA,1984 Summer,1984,Los Angeles,Athletics Men's Long Jump,0
83925,"Lawrence Ellwyne ""Larry"" Myricks",M,32.0,186.0,82.0,United States,USA,1988 Summer,1988,Seoul,Athletics Men's Long Jump,Bronze
83929,Valentyna Oleksandrivna Myronchuk,F,21.0,167.0,55.0,Ukraine,UKR,2016 Summer,2016,Rio de Janeiro,Athletics Women's 20 kilometres Walk,0
83951,Neville F. Myton,M,18.0,180.0,69.0,Jamaica,JAM,1964 Summer,1964,Tokyo,Athletics Men's 800 metres,0
83951,Neville F. Myton,M,18.0,180.0,69.0,Jamaica,JAM,1964 Summer,1964,Tokyo,"Athletics Men's 1,500 metres",0
83951,Neville F. Myton,M,22.0,180.0,69.0,Jamaica,JAM,1968 Summer,1968,Mexico City,Athletics Men's 800 metres,0
83956,"Joonas ""Jonni"" Myyr",M,19.0,186.0,80.0,Finland,FIN,1912 Summer,1912,Stockholm,Athletics Men's Javelin Throw,0
83956,"Joonas ""Jonni"" Myyr",M,27.0,186.0,80.0,Finland,FIN,1920 Summer,1920,Antwerpen,Athletics Men's Discus Throw,0
83956,"Joonas ""Jonni"" Myyr",M,27.0,186.0,80.0,Finland,FIN,1920 Summer,1920,Antwerpen,Athletics Men's Javelin Throw,Gold
83956,"Joonas ""Jonni"" Myyr",M,27.0,186.0,80.0,Finland,FIN,1920 Summer,1920,Antwerpen,Athletics Men's Pentathlon,0
83956,"Joonas ""Jonni"" Myyr",M,31.0,186.0,80.0,Finland,FIN,1924 Summer,1924,Paris,Athletics Men's Javelin Throw,Gold
83971,Simon Robert Naali,M,26.0,168.0,57.0,Tanzania,TAN,1992 Summer,1992,Barcelona,Athletics Men's Marathon,0
83991,Dmitry Sergeyevich Nabokov,M,20.0,186.0,69.0,Belarus,BLR,2016 Summer,2016,Rio de Janeiro,Athletics Men's High Jump,0
83993,"Anderias Hiler Eduardus ""Edward"" Nabunone",M,20.0,164.0,50.0,Indonesia,INA,1988 Summer,1988,Seoul,"Athletics Men's 5,000 metres",0
83993,"Anderias Hiler Eduardus ""Edward"" Nabunone",M,20.0,164.0,50.0,Indonesia,INA,1988 Summer,1988,Seoul,"Athletics Men's 10,000 metres",0
83999,Rachael Nachula,F,18.0,164.0,60.0,Zambia,ZAM,2008 Summer,2008,Beijing,Athletics Women's 400 metres,0
84000,Rogel Nachum,M,25.0,181.0,71.0,Israel,ISR,1992 Summer,1992,Barcelona,Athletics Men's Triple Jump,0
84000,Rogel Nachum,M,29.0,181.0,71.0,Israel,ISR,1996 Summer,1996,Atlanta,Athletics Men's Triple Jump,0
84000,Rogel Nachum,M,33.0,181.0,71.0,Israel,ISR,2000 Summer,2000,Sydney,Athletics Men's Triple Jump,0
84005,John Nada Saya,M,26.0,177.0,57.0,Tanzania,TAN,2004 Summer,2004,Athina,Athletics Men's Marathon,0
84019,Lubomr Ndenek,M,21.0,176.0,67.0,Czechoslovakia,TCH,1968 Summer,1968,Mexico City,Athletics Men's 110 metres Hurdles,0
84019,Lubomr Ndenek,M,25.0,176.0,67.0,Czechoslovakia,TCH,1972 Summer,1972,Munich,Athletics Men's 110 metres Hurdles,0
84033,Kaltouma Nadjina,F,19.0,170.0,59.0,Chad,CHA,1996 Summer,1996,Atlanta,Athletics Women's 200 metres,0
84033,Kaltouma Nadjina,F,23.0,170.0,59.0,Chad,CHA,2000 Summer,2000,Sydney,Athletics Women's 200 metres,0
84033,Kaltouma Nadjina,F,23.0,170.0,59.0,Chad,CHA,2000 Summer,2000,Sydney,Athletics Women's 400 metres,0
84033,Kaltouma Nadjina,F,27.0,170.0,59.0,Chad,CHA,2004 Summer,2004,Athina,Athletics Women's 400 metres,0
84034,Patricia Nadler,F,27.0,178.0,63.0,Switzerland,SUI,1996 Summer,1996,Atlanta,Athletics Women's Heptathlon,0
84035,"Krystyna Nadolna (-Kniberg, -Hobers)",F,22.0,169.0,73.0,Poland,POL,1972 Summer,1972,Munich,Athletics Women's Discus Throw,0
84048,Virge Naeris,F,26.0,178.0,64.0,Estonia,EST,1996 Summer,1996,Atlanta,Athletics Women's Long Jump,0
84048,Virge Naeris,F,26.0,178.0,64.0,Estonia,EST,1996 Summer,1996,Atlanta,Athletics Women's Triple Jump,0
84049,Koen Naert,M,26.0,182.0,66.0,Belgium,BEL,2016 Summer,2016,Rio de Janeiro,Athletics Men's Marathon,0
84062,Jun Nagai,M,24.0,171.0,59.0,Japan,JPN,1968 Summer,1968,Mexico City,Athletics Men's 800 metres,0
84076,Saburo Nagao,M,21.0,175.0,71.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics Men's Javelin Throw,0
84105,Juichi Nagatani,M,25.0,161.0,49.0,Japan,JPN,1928 Summer,1928,Amsterdam,"Athletics Men's 10,000 metres",0
84105,Juichi Nagatani,M,25.0,161.0,49.0,Japan,JPN,1928 Summer,1928,Amsterdam,Athletics Men's Marathon,0
84114,Abdi Nageeye,M,27.0,165.0,54.0,Netherlands,NED,2016 Summer,2016,Rio de Janeiro,Athletics Men's Marathon,0
84116,Gerd Nagel,M,26.0,188.0,74.0,West Germany,FRG,1984 Summer,1984,Los Angeles,Athletics Men's High Jump,0
84129,Iosif Naghi,M,29.0,180.0,99.0,Romania,ROU,1976 Summer,1976,Montreal,Athletics Men's Discus Throw,0
84129,Iosif Naghi,M,33.0,180.0,99.0,Romania,ROU,1980 Summer,1980,Moskva,Athletics Men's Discus Throw,0
84139,Yelena Stanislavovna Nagovitsyna,F,29.0,165.0,55.0,Russia,RUS,2012 Summer,2012,London,"Athletics Women's 5,000 metres",0
84141,Mohamed Hamed Naguib,M,21.0,198.0,125.0,Egypt,EGY,1984 Summer,1984,Los Angeles,Athletics Men's Discus Throw,0
84141,Mohamed Hamed Naguib,M,26.0,198.0,125.0,Egypt,EGY,1988 Summer,1988,Seoul,Athletics Men's Discus Throw,0
84164,Istvn Nagy,M,21.0,176.0,70.0,Hungary,HUN,1980 Summer,1980,Moskva,Athletics Men's 100 metres,0
84164,Istvn Nagy,M,21.0,176.0,70.0,Hungary,HUN,1980 Summer,1980,Moskva,Athletics Men's 200 metres,0
84164,Istvn Nagy,M,21.0,176.0,70.0,Hungary,HUN,1980 Summer,1980,Moskva,Athletics Men's 4 x 100 metres Relay,0
84196,Zsigmond Nagy,M,23.0,180.0,99.0,Hungary,HUN,1960 Summer,1960,Roma,Athletics Men's Shot Put,0
84196,Zsigmond Nagy,M,27.0,180.0,99.0,Hungary,HUN,1964 Summer,1964,Tokyo,Athletics Men's Shot Put,0
84200,Judit Nagy-Flding,F,30.0,168.0,55.0,Hungary,HUN,1996 Summer,1996,Atlanta,Athletics Women's Marathon,0
84200,Judit Nagy-Flding,F,35.0,168.0,55.0,Hungary,HUN,2000 Summer,2000,Sydney,Athletics Women's Marathon,0
84206,Justine Nahimana,F,16.0,155.0,48.0,Burundi,BDI,1996 Summer,1996,Atlanta,"Athletics Women's 10,000 metres",0
84211,Nai Hui-Fang,M,19.0,178.0,75.0,Chinese Taipei,TPE,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
84211,Nai Hui-Fang,M,19.0,178.0,75.0,Chinese Taipei,TPE,1988 Summer,1988,Seoul,Athletics Men's Long Jump,0
84211,Nai Hui-Fang,M,19.0,178.0,75.0,Chinese Taipei,TPE,1988 Summer,1988,Seoul,Athletics Men's Triple Jump,0
84211,Nai Hui-Fang,M,27.0,178.0,75.0,Chinese Taipei,TPE,1996 Summer,1996,Atlanta,Athletics Men's Long Jump,0
84219,Beata Nandjala Naigambo,F,28.0,167.0,48.0,Namibia,NAM,2008 Summer,2008,Beijing,Athletics Women's Marathon,0
84219,Beata Nandjala Naigambo,F,32.0,167.0,48.0,Namibia,NAM,2012 Summer,2012,London,Athletics Women's Marathon,0
84219,Beata Nandjala Naigambo,F,36.0,167.0,48.0,Namibia,NAM,2016 Summer,2016,Rio de Janeiro,Athletics Women's Marathon,0
84220,Raymonde Naigre (-Nebot),F,20.0,160.0,53.0,France,FRA,1980 Summer,1980,Moskva,Athletics Women's 200 metres,0
84220,Raymonde Naigre (-Nebot),F,20.0,160.0,53.0,France,FRA,1980 Summer,1980,Moskva,Athletics Women's 4 x 100 metres Relay,0
84220,Raymonde Naigre (-Nebot),F,24.0,160.0,53.0,France,FRA,1984 Summer,1984,Los Angeles,Athletics Women's 200 metres,0
84220,Raymonde Naigre (-Nebot),F,24.0,160.0,53.0,France,FRA,1984 Summer,1984,Los Angeles,Athletics Women's 4 x 100 metres Relay,0
84221,Isireli Naikelekelevesi,M,19.0,178.0,65.0,Fiji,FIJ,1996 Summer,1996,Atlanta,Athletics Men's 4 x 400 metres Relay,0
84221,Isireli Naikelekelevesi,M,23.0,178.0,65.0,Fiji,FIJ,2000 Summer,2000,Sydney,Athletics Men's 800 metres,0
84221,Isireli Naikelekelevesi,M,27.0,178.0,65.0,Fiji,FIJ,2004 Summer,2004,Athina,Athletics Men's 800 metres,0
84222,Khemraj Nako,M,19.0,192.0,80.0,Mauritius,MRI,1992 Summer,1992,Barcelona,Athletics Men's High Jump,0
84222,Khemraj Nako,M,23.0,192.0,80.0,Mauritius,MRI,1996 Summer,1996,Atlanta,Athletics Men's High Jump,0
84223,"Bethanie Anne ""Beth"" Nail (-Kearney)",F,20.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics Women's 400 metres,0
84223,"Bethanie Anne ""Beth"" Nail (-Kearney)",F,20.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics Women's 4 x 400 metres Relay,0
84225,Tezdzhan Naimova,F,21.0,166.0,58.0,Bulgaria,BUL,2008 Summer,2008,Beijing,Athletics Women's 100 metres,0
84227,San Naing,M,25.0,170.0,57.0,Myanmar,MYA,2016 Summer,2016,Rio de Janeiro,"Athletics Men's 5,000 metres",0
84236,Masato Naito,M,24.0,185.0,75.0,Japan,JPN,2004 Summer,2004,Athina,Athletics Men's 110 metres Hurdles,0
84236,Masato Naito,M,28.0,185.0,75.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics Men's 110 metres Hurdles,0
84239,Yasuo Naito,M,21.0,164.0,53.0,Japan,JPN,1964 Summer,1964,Tokyo,Athletics Men's 20 kilometres Walk,0
84240,"Jovesa Seuseu ""Joe"" Naivalu",M,18.0,193.0,63.0,Fiji,FIJ,1996 Summer,1996,Atlanta,Athletics Men's 110 metres Hurdles,0
84246,Bengt Njde (Carlsson-),M,22.0,170.0,58.0,Sweden,SWE,1964 Summer,1964,Tokyo,"Athletics Men's 5,000 metres",0
84283,Itaro Nakajima,M,21.0,160.0,61.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics Men's 200 metres,0
84283,Itaro Nakajima,M,21.0,160.0,61.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics Men's 4 x 100 metres Relay,0
84283,Itaro Nakajima,M,21.0,160.0,61.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics Men's 4 x 400 metres Relay,0
84298,Kentaro Nakamoto,M,29.0,173.0,58.0,Japan,JPN,2012 Summer,2012,London,Athletics Men's Marathon,0
84301,Akihiko Nakamura,M,21.0,180.0,73.0,Japan,JPN,2012 Summer,2012,London,Athletics Men's 400 metres Hurdles,0
84301,Akihiko Nakamura,M,25.0,180.0,73.0,Japan,JPN,2016 Summer,2016,Rio de Janeiro,Athletics Men's Decathlon,0
84330,Yurika Nakamura,F,22.0,166.0,48.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics Women's Marathon,0
84333,"Toyoko ""Ko"" Nakamura-Yoshino",F,16.0,159.0,54.0,Japan,JPN,1936 Summer,1936,Berlin,Athletics Women's Discus Throw,0
84333,"Toyoko ""Ko"" Nakamura-Yoshino",F,32.0,159.0,54.0,Japan,JPN,1952 Summer,1952,Helsinki,Athletics Women's Discus Throw,0
84333,"Toyoko ""Ko"" Nakamura-Yoshino",F,36.0,159.0,54.0,Japan,JPN,1956 Summer,1956,Melbourne,Athletics Women's Discus Throw,0
84334,Kelsey Nakanelua,M,33.0,178.0,79.0,American Samoa,ASA,2000 Summer,2000,Sydney,Athletics Men's 100 metres,0
84334,Kelsey Nakanelua,M,37.0,178.0,79.0,American Samoa,ASA,2004 Summer,2004,Athina,Athletics Men's 100 metres,0
84348,Hiroyuki Nakano,M,23.0,173.0,67.0,Japan,JPN,2012 Summer,2012,London,Athletics Men's 4 x 400 metres Relay,0
84374,Yuki Nakata,F,27.0,167.0,55.0,Japan,JPN,2004 Summer,2004,Athina,Athletics Women's Heptathlon,0
84377,Soloveni Koroi Nakaunicina,M,22.0,182.0,84.0,Fiji,FIJ,1996 Summer,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,0
84377,Soloveni Koroi Nakaunicina,M,22.0,182.0,84.0,Fiji,FIJ,1996 Summer,1996,Atlanta,Athletics Men's 4 x 400 metres Relay,0
84379,Katsuhiko Nakaya,M,23.0,178.0,70.0,Brazil,BRA,1980 Summer,1980,Moskva,Athletics Men's 100 metres,0
84379,Katsuhiko Nakaya,M,23.0,178.0,70.0,Brazil,BRA,1980 Summer,1980,Moskva,Athletics Men's 4 x 100 metres Relay,0
84379,Katsuhiko Nakaya,M,27.0,178.0,70.0,Brazil,BRA,1984 Summer,1984,Los Angeles,Athletics Men's 100 metres,0
84379,Katsuhiko Nakaya,M,27.0,178.0,70.0,Brazil,BRA,1984 Summer,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,0
84386,Takeyuki Nakayama,M,28.0,180.0,57.0,Japan,JPN,1988 Summer,1988,Seoul,Athletics Men's Marathon,0
84386,Takeyuki Nakayama,M,32.0,180.0,57.0,Japan,JPN,1992 Summer,1992,Barcelona,Athletics Men's Marathon,0
84401,Edith Nakiyingi,F,23.0,168.0,51.0,Uganda,UGA,1992 Summer,1992,Barcelona,Athletics Women's 800 metres,0
84405,Panagiotis Nakopoulos,M,26.0,181.0,71.0,Greece,GRE,1972 Summer,1972,Munich,"Athletics Men's 3,000 metres Steeplechase",0
84421,Jean-Claude Nallet,M,21.0,187.0,85.0,France,FRA,1968 Summer,1968,Mexico City,Athletics Men's 400 metres,0
84421,Jean-Claude Nallet,M,21.0,187.0,85.0,France,FRA,1968 Summer,1968,Mexico City,Athletics Men's 4 x 400 metres Relay,0
84421,Jean-Claude Nallet,M,29.0,187.0,85.0,France,FRA,1976 Summer,1976,Montreal,Athletics Men's 400 metres Hurdles,0
84444,Tello Namane,M,18.0,178.0,50.0,Lesotho,LES,1992 Summer,1992,Barcelona,"Athletics Men's 5,000 metres",0
84458,Sayan Namwong,M,21.0,165.0,59.0,Thailand,THA,1996 Summer,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,0
84461,Shoryu (Sung-Yong) Nan (Nam),M,23.0,165.0,56.0,Japan,JPN,1936 Summer,1936,Berlin,Athletics Men's Marathon,Bronze
84463,Antoinette Nana Djimou Ida,F,23.0,174.0,69.0,France,FRA,2008 Summer,2008,Beijing,Athletics Women's Heptathlon,0
84463,Antoinette Nana Djimou Ida,F,26.0,174.0,69.0,France,FRA,2012 Summer,2012,London,Athletics Women's Heptathlon,0
84463,Antoinette Nana Djimou Ida,F,31.0,174.0,69.0,France,FRA,2016 Summer,2016,Rio de Janeiro,Athletics Women's Heptathlon,0
84467,Chuhei Nanbu,M,23.0,170.0,67.0,Japan,JPN,1928 Summer,1928,Amsterdam,Athletics Men's 4 x 100 metres Relay,0
84467,Chuhei Nanbu,M,23.0,170.0,67.0,Japan,JPN,1928 Summer,1928,Amsterdam,Athletics Men's Long Jump,0
84467,Chuhei Nanbu,M,23.0,170.0,67.0,Japan,JPN,1928 Summer,1928,Amsterdam,Athletics Men's Triple Jump,0
84467,Chuhei Nanbu,M,28.0,170.0,67.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics Men's 4 x 100 metres Relay,0
84467,Chuhei Nanbu,M,28.0,170.0,67.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics Men's Long Jump,Bronze
84467,Chuhei Nanbu,M,28.0,170.0,67.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics Men's Triple Jump,Gold
84470,Srabani Nanda,F,25.0,164.0,54.0,India,IND,2016 Summer,2016,Rio de Janeiro,Athletics Women's 200 metres,0
84481,"George William ""Bill"" Nankeville",M,23.0,177.0,65.0,Great Britain,GBR,1948 Summer,1948,London,"Athletics Men's 1,500 metres",0
84481,"George William ""Bill"" Nankeville",M,27.0,177.0,65.0,Great Britain,GBR,1952 Summer,1952,Helsinki,"Athletics Men's 1,500 metres",0
84503,Bamab Napo,F,28.0,169.0,56.0,Togo,TOG,2012 Summer,2012,London,Athletics Women's 100 metres,0
84504,Juventina Napoleao,F,23.0,154.0,48.0,Timor Leste,TLS,2012 Summer,2012,London,Athletics Women's Marathon,0
84510,Laura Maria Nappi,F,22.0,160.0,52.0,Italy,ITA,1972 Summer,1972,Munich,Athletics Women's 100 metres,0
84510,Laura Maria Nappi,F,22.0,160.0,52.0,Italy,ITA,1972 Summer,1972,Munich,Athletics Women's 4 x 100 metres Relay,0
84515,Veljko Narani,M,25.0,192.0,85.0,Yugoslavia,YUG,1924 Summer,1924,Paris,Athletics Men's Shot Put,0
84515,Veljko Narani,M,25.0,192.0,85.0,Yugoslavia,YUG,1924 Summer,1924,Paris,Athletics Men's Discus Throw,0
84515,Veljko Narani,M,34.0,192.0,85.0,Yugoslavia,YUG,1932 Summer,1932,Los Angeles,Athletics Men's Discus Throw,0
84515,Veljko Narani,M,38.0,192.0,85.0,Yugoslavia,YUG,1936 Summer,1936,Berlin,Athletics Men's Discus Throw,0
84546,Juha Matti Nrhi,M,28.0,188.0,100.0,Finland,FIN,2004 Summer,2004,Athina,Athletics Men's Javelin Throw,0
84547,Kakianako Nariki,M,21.0,165.0,70.0,Kiribati,KIR,2004 Summer,2004,Athina,Athletics Men's 100 metres,0
84549,Kenji Narisako,M,24.0,185.0,74.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics Men's 400 metres Hurdles,0
84549,Kenji Narisako,M,24.0,185.0,74.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics Men's 4 x 400 metres Relay,0
